from_state,to_state,probability
S_M_REC_FAV,P_D_PER_FAV,0.003217
P_A_FIN_DES,P_M_PER_DES,0.003195
P_A_FIN_DES,S_D_PAS_DES,0.003195
P_M_PER_FAV,S_D_PER_NEU,0.003188
S_A_REC_FAV,P_A_PAS_FAV,0.003185
S_A_REC_FAV,P_D_PAS_NEU,0.003185
S_A_REC_FAV,P_D_REC_NEU,0.003185
S_A_REC_FAV,P_M_REC_DES,0.003185
S_A_REC_FAV,S_M_FIN_FAV,0.003185
S_D_PAS_DES,P_A_PAS_DES,0.003122
S_D_PAS_DES,P_A_PAS_FAV,0.003122
S_D_PAS_DES,P_A_PER_DES,0.003122
S_D_PAS_DES,P_D_PAS_FAV,0.003122
S_D_PER_NEU,P_A_FIN_NEU,0.003120
S_D_PER_NEU,S_M_REC_NEU,0.003120
S_D_REC_FAV,P_M_PER_FAV,0.003119
S_D_REC_DES,P_M_REC_FAV,0.003103
P_M_PER_NEU,S_A_REC_FAV,0.003000
P_A_PAS_NEU,P_D_PAS_FAV,0.002979
S_M_REC_DES,P_D_PAS_NEU,0.002976
S_M_REC_DES,P_D_REC_DES,0.002976
S_M_REC_DES,P_M_REC_NEU,0.002976
S_M_REC_DES,S_A_REC_DES,0.002976
S_M_PER_FAV,S_M_PAS_FAV,0.002973
S_D_REC_NEU,P_D_PAS_FAV,0.002959
S_D_REC_NEU,P_M_PAS_NEU,0.002959
S_D_REC_NEU,P_M_PER_FAV,0.002959
S_D_REC_NEU,P_M_REC_NEU,0.002959
S_D_REC_NEU,S_D_REC_NEU,0.002959
S_D_REC_NEU,S_M_REC_NEU,0.002959
S_A_PER_DES,P_M_PER_DES,0.002907
S_A_PER_DES,P_M_PER_NEU,0.002907
S_A_PER_DES,S_A_PAS_DES,0.002907
P_D_PER_FAV,S_A_REC_DES,0.002899
P_D_PER_FAV,S_D_PAS_DES,0.002899
S_D_REC_FAV,S_A_PER_FAV,0.002897
P_D_PER_DES,S_M_REC_NEU,0.002881
S_M_PER_NEU,P_A_PAS_FAV,0.002821
P_M_PER_DES,S_D_PAS_NEU,0.002817
S_M_REC_FAV,P_D_REC_DES,0.002757
P_A_PER_DES,S_M_PER_FAV,0.002745
P_D_PER_FAV,P_A_REC_DES,0.002742
P_D_PER_FAV,S_D_PER_NEU,0.002742
P_A_REC_DES,P_D_PER_FAV,0.002726
P_A_REC_DES,P_M_REC_DES,0.002726
P_A_PAS_NEU,P_A_REC_NEU,0.002709
P_M_PER_FAV,P_D_REC_NEU,0.002701
P_D_PER_NEU,P_A_PER_DES,0.002691
P_D_PER_NEU,P_D_PER_DES,0.002691
S_D_REC_FAV,P_A_PER_DES,0.002674
S_D_REC_FAV,P_M_PAS_DES,0.002674
P_M_PER_DES,S_D_REC_NEU,0.002669
P_M_PER_DES,S_M_PAS_NEU,0.002669
P_A_FIN_DES,P_D_REC_NEU,0.002662
P_A_PER_FAV,P_M_PAS_DES,0.002661
P_D_PER_DES,S_A_PAS_DES,0.002619
P_D_PER_DES,S_D_REC_DES,0.002619
P_D_PER_FAV,P_M_REC_NEU,0.002585
P_M_REC_DES,S_M_REC_DES,0.002581
P_M_REC_DES,S_M_REC_FAV,0.002581
S_D_PER_FAV,P_D_PAS_NEU,0.002535
P_M_PER_DES,P_A_PAS_FAV,0.002520
P_A_PAS_FAV,P_A_REC_FAV,0.002510
P_M_PER_NEU,P_A_PAS_FAV,0.002500
S_M_PAS_FAV,P_D_PAS_DES,0.002485
S_A_PER_FAV,P_D_PER_NEU,0.002479
S_A_PER_FAV,S_A_PAS_FAV,0.002479
S_D_REC_FAV,P_A_REC_NEU,0.002451
P_M_REC_NEU,P_D_REC_DES,0.002436
P_M_REC_NEU,P_M_PAS_FAV,0.002436
P_M_REC_NEU,S_M_PER_FAV,0.002436
P_M_REC_NEU,S_M_REC_FAV,0.002436
S_M_PER_FAV,P_A_PAS_DES,0.002433
P_A_REC_FAV,S_D_REC_DES,0.002392
S_D_PAS_FAV,P_D_PAS_FAV,0.002389
P_M_PER_DES,P_A_REC_FAV,0.002372
P_A_PAS_DES,P_A_REC_DES,0.002357
P_A_PAS_DES,P_D_PAS_FAV,0.002357
P_A_PER_FAV,S_M_PAS_FAV,0.002357
P_A_PER_DES,S_M_PER_DES,0.002353
S_D_REC_DES,P_A_PAS_NEU,0.002327
S_D_REC_DES,P_M_REC_NEU,0.002327
S_D_REC_DES,S_A_PER_DES,0.002327
P_M_PER_FAV,S_M_REC_NEU,0.002303
P_A_PER_NEU,S_M_REC_DES,0.002286
S_D_PER_DES,P_A_FIN_FAV,0.002279
P_D_PER_FAV,S_M_PAS_NEU,0.002272
S_D_PER_FAV,P_A_PER_NEU,0.002268
P_A_REC_FAV,P_D_PAS_DES,0.002242
P_M_PER_DES,P_D_PER_NEU,0.002224
P_M_REC_DES,P_D_PAS_FAV,0.002212
P_M_REC_DES,S_D_REC_FAV,0.002212
P_M_REC_DES,S_M_PER_DES,0.002212
P_M_REC_FAV,P_D_REC_FAV,0.002195
S_M_PER_DES,P_D_PER_NEU,0.002178
S_M_PER_DES,S_M_PAS_DES,0.002178
P_A_PAS_NEU,P_D_PAS_NEU,0.002167
P_A_PER_FAV,P_D_PER_NEU,0.002167
P_A_FIN_DES,P_M_REC_FAV,0.002130
P_A_FIN_DES,S_M_REC_DES,0.002130
P_A_PER_FAV,S_D_PER_NEU,0.002091
P_A_FIN_FAV,P_D_REC_NEU,0.002045
S_D_PER_FAV,S_D_PAS_FAV,0.002001
S_D_PER_FAV,S_M_REC_FAV,0.002001
P_M_PER_NEU,P_A_PAS_DES,0.002000
P_M_PER_NEU,P_A_REC_DES,0.002000
P_M_PER_NEU,P_A_REC_FAV,0.002000
S_M_PAS_FAV,P_M_PAS_DES,0.001988
S_M_PAS_FAV,P_M_REC_NEU,0.001988
P_D_PAS_FAV,P_A_FIN_FAV,0.001976
P_M_REC_FAV,P_M_PAS_DES,0.001976
P_A_REC_NEU,P_D_PER_DES,0.001953
P_A_REC_NEU,P_D_PER_NEU,0.001953
P_A_REC_NEU,P_D_REC_DES,0.001953
P_A_REC_NEU,P_M_PAS_DES,0.001953
P_A_REC_NEU,P_M_PER_FAV,0.001953
P_A_REC_NEU,S_D_PAS_DES,0.001953
P_A_REC_FAV,P_D_REC_DES,0.001943
P_D_REC_DES,P_A_PER_DES,0.001926
P_D_REC_DES,P_M_REC_DES,0.001926
P_A_PAS_NEU,P_D_PER_FAV,0.001896
S_M_PER_FAV,P_D_PER_NEU,0.001892
P_D_PER_FAV,P_A_PAS_NEU,0.001880
P_A_PER_FAV,P_A_FIN_FAV,0.001863
P_M_PER_FAV,S_A_PER_FAV,0.001860
P_D_PAS_NEU,P_M_PAS_FAV,0.001850
S_M_REC_FAV,P_D_REC_NEU,0.001838
S_M_REC_FAV,P_M_PER_NEU,0.001838
S_M_REC_FAV,S_M_FIN_FAV,0.001838
P_D_PER_DES,S_D_PER_NEU,0.001833
S_D_PER_DES,P_A_FIN_DES,0.001823
P_M_PER_FAV,S_A_REC_FAV,0.001816
P_A_PAS_DES,P_A_FIN_NEU,0.001807
P_D_PER_NEU,P_M_PER_DES,0.001794
P_D_PER_NEU,S_A_PAS_DES,0.001794
P_D_PER_NEU,S_D_REC_DES,0.001794
S_D_PAS_FAV,P_M_REC_DES,0.001792
S_D_REC_FAV,P_A_PAS_NEU,0.001783
S_D_REC_FAV,P_A_PER_NEU,0.001783
S_D_REC_FAV,P_M_REC_DES,0.001783
P_A_FIN_FAV,S_D_PER_DES,0.001772
S_M_PER_FAV,S_D_PER_FAV,0.001757
P_M_REC_FAV,S_M_PAS_FAV,0.001756
S_M_PER_DES,S_A_REC_DES,0.001742
S_D_PER_FAV,P_D_PER_DES,0.001734
P_A_FIN_NEU,P_M_REC_DES,0.001733
P_A_FIN_NEU,P_M_REC_FAV,0.001733
P_A_FIN_NEU,S_D_PAS_NEU,0.001733
P_A_FIN_NEU,S_M_REC_FAV,0.001733
P_D_PER_FAV,P_M_PER_DES,0.001724
P_D_PER_FAV,S_M_REC_NEU,0.001724
P_D_REC_FAV,P_A_PER_FAV,0.001722
P_D_REC_FAV,S_A_PER_FAV,0.001722
P_D_PAS_DES,P_A_FIN_DES,0.001698
P_M_PAS_FAV,P_M_REC_FAV,0.001688
P_D_REC_NEU,P_A_PER_DES,0.001686
P_D_REC_NEU,P_A_REC_FAV,0.001686
P_D_REC_NEU,S_A_PER_FAV,0.001686
P_D_REC_NEU,S_A_REC_FAV,0.001686
P_D_REC_NEU,S_A_REC_NEU,0.001686
S_A_PER_FAV,P_M_PAS_NEU,0.001653
P_D_PER_FAV,P_D_PER_DES,0.001645
S_M_PAS_DES,P_D_PAS_DES,0.001637
S_M_PAS_DES,P_D_REC_NEU,0.001637
S_M_PAS_DES,P_M_PAS_NEU,0.001637
S_M_PAS_DES,P_M_REC_DES,0.001637
S_M_PAS_DES,S_A_PAS_DES,0.001637
S_M_PAS_DES,S_A_REC_DES,0.001637
S_M_PAS_DES,S_D_PAS_DES,0.001637
S_M_PAS_DES,S_M_PAS_DES,0.001637
P_A_REC_DES,P_D_PAS_NEU,0.001636
P_A_REC_DES,P_D_PER_DES,0.001636
P_A_PAS_NEU,P_D_PAS_DES,0.001625
P_A_PAS_FAV,P_D_REC_FAV,0.001611
P_A_FIN_DES,S_D_REC_NEU,0.001597
P_D_REC_FAV,P_M_REC_FAV,0.001578
P_D_PER_DES,P_A_PAS_NEU,0.001572
P_D_PER_DES,P_D_PER_NEU,0.001572
P_A_PAS_FAV,S_D_PER_FAV,0.001569
P_M_PAS_NEU,P_M_REC_NEU,0.001565
S_D_PER_NEU,P_A_FIN_DES,0.001560
S_D_PER_NEU,S_M_PAS_NEU,0.001560
S_D_REC_DES,P_M_PAS_NEU,0.001552
S_D_REC_DES,S_A_PAS_DES,0.001552
P_M_REC_FAV,P_A_REC_FAV,0.001537
P_M_REC_FAV,S_M_REC_DES,0.001537
P_A_PER_FAV,S_D_PAS_NEU,0.001520
P_M_PER_NEU,S_A_PAS_DES,0.001500
P_M_PER_NEU,S_A_PER_FAV,0.001500
P_M_PER_NEU,S_A_REC_DES,0.001500
S_D_PAS_FAV,P_A_PAS_DES,0.001493
S_D_PAS_FAV,P_A_PER_DES,0.001493
S_D_PAS_FAV,P_D_REC_FAV,0.001493
P_A_PAS_DES,P_D_PER_FAV,0.001493
S_M_PAS_FAV,P_M_PER_DES,0.001491
S_M_PAS_FAV,P_M_REC_DES,0.001491
S_M_PAS_FAV,S_M_PAS_FAV,0.001491
P_D_PER_FAV,P_A_PER_DES,0.001489
P_D_PER_FAV,S_D_REC_DES,0.001489
S_M_REC_DES,P_A_PAS_DES,0.001488
S_M_REC_DES,P_A_PER_DES,0.001488
S_M_REC_DES,P_D_PER_DES,0.001488
S_M_REC_DES,P_D_PER_FAV,0.001488
S_M_REC_DES,P_D_REC_FAV,0.001488
S_M_PER_FAV,P_A_REC_DES,0.001487
S_M_PER_FAV,S_A_REC_FAV,0.001487
P_M_REC_DES,P_D_REC_DES,0.001475
P_M_REC_DES,S_M_PAS_FAV,0.001475
S_D_PER_FAV,P_D_REC_NEU,0.001467
P_A_PER_FAV,S_M_REC_DES,0.001444
P_D_REC_DES,S_A_PER_FAV,0.001444
P_A_PAS_DES,P_D_PAS_DES,0.001414
S_M_PER_NEU,P_A_FIN_FAV,0.001410
S_M_PER_NEU,P_A_REC_DES,0.001410
S_M_REC_FAV,P_A_PAS_DES,0.001379
S_M_REC_FAV,S_A_REC_FAV,0.001379
S_M_REC_FAV,S_D_REC_FAV,0.001379
P_A_PER_NEU,P_M_PER_DES,0.001372
P_A_PER_NEU,P_M_REC_DES,0.001372
P_A_PER_NEU,S_M_PER_FAV,0.001372
P_A_PER_NEU,S_M_PER_NEU,0.001372
P_A_PER_NEU,S_M_REC_NEU,0.001372
P_A_PAS_NEU,S_D_PER_FAV,0.001354
P_M_PAS_DES,P_M_REC_DES,0.001338
S_D_REC_FAV,P_A_FIN_FAV,0.001337
P_A_PAS_DES,S_D_PER_FAV,0.001336
P_M_PER_DES,P_M_PER_NEU,0.001334
P_M_PER_DES,S_A_REC_FAV,0.001334
P_M_PER_FAV,S_D_REC_NEU,0.001328
P_D_PER_DES,P_A_FIN_FAV,0.001310
P_D_PER_DES,P_M_REC_NEU,0.001310
P_D_PER_DES,S_A_REC_NEU,0.001310
P_A_PER_DES,P_A_FIN_DES,0.001307
S_M_PER_DES,P_A_PAS_NEU,0.001307
S_M_PER_DES,S_D_PER_DES,0.001307
P_A_PAS_FAV,S_D_REC_FAV,0.001297
P_M_PER_FAV,S_M_PAS_NEU,0.001284
P_M_PAS_NEU,P_A_REC_NEU,0.001230
P_A_FIN_FAV,S_M_REC_FAV,0.001227
P_M_REC_NEU,P_A_REC_NEU,0.001218
P_M_REC_NEU,P_D_PAS_FAV,0.001218
P_M_REC_NEU,P_D_PER_FAV,0.001218
P_M_REC_NEU,P_M_FIN_NEU,0.001218
P_M_REC_NEU,P_M_PAS_DES,0.001218
P_M_REC_NEU,S_A_PER_FAV,0.001218
P_M_REC_NEU,S_M_PAS_DES,0.001218
P_M_REC_NEU,S_M_PER_DES,0.001218
S_M_PER_FAV,P_A_FIN_FAV,0.001216
P_M_REC_FAV,S_D_PER_FAV,0.001207
S_D_PER_FAV,S_M_PAS_FAV,0.001201
S_D_PAS_FAV,S_D_PAS_FAV,0.001194
P_A_PAS_FAV,P_D_PER_FAV,0.001192
P_M_PER_DES,S_A_PER_FAV,0.001186
P_A_PER_DES,S_M_PAS_FAV,0.001176
P_M_PAS_DES,P_D_PAS_FAV,0.001174
P_D_PAS_FAV,P_M_REC_FAV,0.001159
P_D_PAS_DES,P_M_REC_DES,0.001132
P_M_PER_FAV,S_D_PAS_NEU,0.001107
P_M_REC_DES,P_A_REC_DES,0.001106
P_M_REC_DES,S_D_PER_FAV,0.001106
P_A_PER_FAV,P_M_REC_DES,0.001102
P_A_PAS_DES,P_D_REC_FAV,0.001100
P_A_PAS_DES,S_D_REC_DES,0.001100
P_M_REC_FAV,S_M_PER_DES,0.001098
P_D_PER_FAV,P_D_REC_NEU,0.001097
P_A_FIN_FAV,S_D_PAS_DES,0.001091
P_A_FIN_FAV,S_D_REC_NEU,0.001091
P_A_REC_DES,P_M_PAS_FAV,0.001091
P_A_REC_DES,P_M_REC_FAV,0.001091
P_A_REC_DES,P_M_REC_NEU,0.001091
P_A_REC_DES,S_D_PER_NEU,0.001091
P_A_REC_DES,S_M_PER_DES,0.001091
P_A_REC_DES,S_M_PER_FAV,0.001091
P_A_PAS_NEU,P_D_REC_FAV,0.001083
P_A_PAS_NEU,P_M_PAS_DES,0.001083
P_A_PAS_NEU,P_M_REC_NEU,0.001083
S_M_PER_FAV,S_A_PER_FAV,0.001081
P_A_FIN_DES,S_M_PER_DES,0.001065
P_D_PAS_NEU,P_A_FIN_NEU,0.001057
P_D_PER_DES,P_A_REC_NEU,0.001048
P_D_PER_DES,P_D_REC_NEU,0.001048
P_A_REC_FAV,S_D_PER_DES,0.001046
P_A_REC_FAV,S_M_REC_FAV,0.001046
P_A_PER_DES,P_M_PER_FAV,0.001046
P_A_PER_DES,P_M_REC_NEU,0.001046
P_A_PER_DES,S_M_PAS_DES,0.001046
S_D_PAS_DES,P_A_FIN_FAV,0.001041
S_D_PAS_DES,P_A_PER_FAV,0.001041
S_D_PAS_DES,P_A_REC_NEU,0.001041
S_D_PAS_DES,P_D_REC_DES,0.001041
S_D_PAS_DES,P_M_PAS_NEU,0.001041
S_D_PAS_DES,P_M_PER_NEU,0.001041
S_D_PAS_DES,S_D_REC_DES,0.001041
S_D_PAS_DES,S_M_PAS_DES,0.001041
P_M_PER_DES,S_A_REC_DES,0.001038
P_M_PAS_NEU,P_M_PAS_FAV,0.001006
P_M_PER_NEU,P_A_PER_FAV,0.001000
P_M_PER_NEU,S_A_PER_DES,0.001000
S_M_PAS_FAV,P_A_PAS_FAV,0.000994
S_M_PAS_FAV,P_D_REC_DES,0.000994
S_M_PAS_FAV,P_M_PAS_NEU,0.000994
P_M_REC_FAV,P_M_REC_DES,0.000988
S_M_PER_FAV,P_A_PER_DES,0.000946
P_A_PAS_DES,S_D_REC_FAV,0.000943
S_M_REC_FAV,P_A_REC_DES,0.000919
S_M_REC_FAV,P_D_PAS_DES,0.000919
S_M_REC_FAV,P_D_PAS_NEU,0.000919
P_A_PER_DES,P_M_PAS_NEU,0.000915
P_A_PER_NEU,S_M_PAS_FAV,0.000914
P_A_PER_NEU,S_M_PER_DES,0.000914
S_D_PER_DES,S_D_PAS_DES,0.000912
P_A_REC_FAV,P_D_PER_DES,0.000897
P_A_REC_FAV,S_D_PAS_DES,0.000897
P_D_PER_NEU,P_A_FIN_DES,0.000897
P_D_PER_NEU,P_A_FIN_NEU,0.000897
P_D_PER_NEU,S_A_PAS_NEU,0.000897
S_D_PAS_FAV,P_A_REC_DES,0.000896
S_D_PAS_FAV,P_M_PAS_NEU,0.000896
P_M_PAS_NEU,P_A_FIN_FAV,0.000895
P_M_PAS_NEU,P_D_PAS_FAV,0.000895
S_D_REC_FAV,P_M_PAS_NEU,0.000891
S_D_REC_FAV,P_M_REC_NEU,0.000891
S_D_REC_FAV,S_A_PAS_FAV,0.000891
P_M_PER_DES,P_A_FIN_DES,0.000890
P_M_PER_FAV,P_D_PER_NEU,0.000886
P_M_PAS_FAV,P_A_REC_FAV,0.000885
P_M_REC_FAV,S_D_REC_FAV,0.000878
P_D_PER_FAV,P_A_FIN_FAV,0.000862
P_D_PER_FAV,P_D_PER_NEU,0.000862
P_D_PER_FAV,S_A_PAS_DES,0.000862
P_D_PER_FAV,S_A_REC_NEU,0.000862
S_A_PER_FAV,P_M_PER_DES,0.000826
P_A_FIN_FAV,S_M_REC_DES,0.000818
P_M_PAS_DES,P_M_PAS_FAV,0.000816
P_A_PAS_NEU,S_D_PAS_FAV,0.000813
P_A_PAS_NEU,S_D_PER_DES,0.000813
P_A_PAS_NEU,S_D_REC_DES,0.000813
P_A_PAS_NEU,S_D_REC_FAV,0.000813
P_D_PAS_DES,P_M_PAS_FAV,0.000809
P_D_PAS_NEU,P_M_FIN_NEU,0.000793
P_D_PAS_NEU,P_M_PAS_DES,0.000793
P_A_PAS_DES,P_D_PER_DES,0.000786
P_D_PER_FAV,P_A_PER_NEU,0.000783
P_D_PER_FAV,S_D_REC_NEU,0.000783
P_M_PAS_NEU,P_M_REC_FAV,0.000783
S_D_REC_DES,P_A_FIN_DES,0.000776
S_D_REC_DES,P_A_FIN_FAV,0.000776
S_D_REC_DES,P_A_PER_NEU,0.000776
S_D_REC_DES,P_M_PER_FAV,0.000776
S_D_REC_DES,P_M_PER_NEU,0.000776
P_A_PAS_FAV,S_D_PAS_FAV,0.000774
P_M_REC_FAV,P_M_REC_NEU,0.000768
P_A_REC_FAV,P_D_PAS_NEU,0.000747
P_M_PAS_FAV,P_D_REC_FAV,0.000740
P_M_REC_DES,P_D_REC_FAV,0.000737
P_M_REC_DES,P_M_PAS_NEU,0.000737
P_M_REC_DES,P_M_PER_FAV,0.000737
P_M_REC_DES,P_M_REC_NEU,0.000737
P_M_REC_DES,S_D_REC_DES,0.000737
P_M_REC_DES,S_M_PER_NEU,0.000737
P_A_PER_FAV,S_M_PER_DES,0.000722
P_D_REC_FAV,P_A_REC_FAV,0.000717
P_A_PAS_FAV,P_D_PAS_DES,0.000711
P_M_PER_FAV,P_A_FIN_FAV,0.000708
P_A_PAS_DES,P_D_REC_DES,0.000707
P_D_PER_FAV,P_A_REC_NEU,0.000705
S_M_PER_FAV,S_D_REC_FAV,0.000676
P_M_PAS_NEU,P_M_PAS_DES,0.000671
P_M_PAS_NEU,S_D_PER_FAV,0.000671
S_D_REC_FAV,P_M_PER_DES,0.000668
S_D_REC_FAV,S_A_FIN_FAV,0.000668
P_A_PER_DES,P_A_FIN_NEU,0.000654
P_A_PER_DES,S_M_REC_NEU,0.000654
P_M_PAS_DES,P_A_REC_DES,0.000652
P_A_PER_FAV,P_M_REC_NEU,0.000646
P_D_PAS_FAV,P_D_REC_FAV,0.000636
P_A_PAS_DES,S_D_PER_DES,0.000629
P_M_PER_FAV,P_A_PAS_DES,0.000620
P_M_PAS_DES,P_D_REC_FAV,0.000620
P_A_PER_FAV,P_M_PER_DES,0.000608
P_A_REC_FAV,P_D_REC_NEU,0.000598
P_A_REC_FAV,P_M_PAS_DES,0.000598
P_A_REC_FAV,S_D_REC_NEU,0.000598
P_A_REC_FAV,S_M_PER_FAV,0.000598
S_D_PAS_FAV,P_A_REC_NEU,0.000597
S_D_PAS_FAV,P_M_PER_DES,0.000597
P_D_REC_FAV,S_A_REC_FAV,0.000574
P_A_PER_FAV,S_M_PAS_DES,0.000570
P_M_PAS_NEU,P_D_PAS_DES,0.000559
P_A_PAS_DES,P_M_PAS_FAV,0.000550
P_M_REC_FAV,P_M_PAS_NEU,0.000549
P_D_PER_FAV,P_M_PER_NEU,0.000548
P_D_PER_FAV,S_A_FIN_FAV,0.000548
P_D_PER_FAV,S_A_PER_NEU,0.000548
P_D_PER_FAV,S_D_PAS_NEU,0.000548
P_A_FIN_FAV,S_D_PER_NEU,0.000545
P_A_FIN_FAV,S_M_PAS_FAV,0.000545
P_A_REC_DES,P_D_PER_NEU,0.000545
P_A_REC_DES,P_D_REC_NEU,0.000545
P_A_REC_DES,P_M_PAS_NEU,0.000545
P_A_REC_DES,P_M_PER_FAV,0.000545
P_A_REC_DES,S_D_PAS_DES,0.000545
P_A_REC_DES,S_D_PAS_NEU,0.000545
P_A_REC_DES,S_M_PAS_DES,0.000545
P_A_REC_DES,S_M_REC_FAV,0.000545
P_M_PAS_FAV,S_D_REC_FAV,0.000542
P_A_PAS_NEU,P_D_PER_DES,0.000542
P_A_PAS_NEU,P_D_PER_NEU,0.000542
P_A_PAS_NEU,P_D_REC_DES,0.000542
P_A_PAS_NEU,P_D_REC_NEU,0.000542
P_A_PAS_NEU,P_M_PAS_FAV,0.000542
P_A_PAS_NEU,S_D_REC_NEU,0.000542
S_M_PER_FAV,P_A_FIN_DES,0.000541
S_D_PER_FAV,P_D_PER_NEU,0.000534
P_A_FIN_DES,P_M_REC_NEU,0.000532
P_A_FIN_DES,S_D_PAS_NEU,0.000532
P_A_FIN_DES,S_M_PAS_FAV,0.000532
P_A_FIN_DES,S_M_REC_FAV,0.000532
P_M_PER_FAV,S_A_PAS_FAV,0.000531
P_D_PAS_NEU,P_D_PAS_FAV,0.000529
P_D_PAS_NEU,P_M_PER_FAV,0.000529
P_D_PAS_NEU,P_M_REC_NEU,0.000529
P_D_PAS_NEU,S_M_PER_FAV,0.000529
P_D_PER_DES,P_A_FIN_DES,0.000524
P_D_PER_DES,S_A_FIN_FAV,0.000524
P_D_PER_DES,S_A_PER_NEU,0.000524
P_M_PAS_FAV,S_M_REC_FAV,0.000524
P_M_PAS_DES,P_M_REC_FAV,0.000522
P_M_PER_NEU,P_A_FIN_FAV,0.000500
P_M_PER_NEU,P_A_FIN_NEU,0.000500
P_M_PER_NEU,S_A_PAS_NEU,0.000500
P_M_PER_NEU,S_A_PER_NEU,0.000500
S_M_PAS_FAV,P_A_REC_FAV,0.000497
S_M_PAS_FAV,P_D_PER_DES,0.000497
S_M_PAS_FAV,P_D_REC_NEU,0.000497
S_M_PAS_FAV,P_M_PER_NEU,0.000497
S_M_PAS_FAV,S_A_PAS_FAV,0.000497
S_M_PAS_FAV,S_M_REC_FAV,0.000497
P_M_PER_FAV,P_A_REC_DES,0.000487
P_D_REC_DES,P_A_REC_FAV,0.000481
P_D_REC_DES,P_M_PAS_FAV,0.000481
P_D_REC_DES,S_A_REC_FAV,0.000481
P_D_REC_DES,S_M_PAS_DES,0.000481
P_D_REC_DES,S_M_PER_FAV,0.000481
P_D_PAS_FAV,P_A_REC_FAV,0.000477
P_A_PAS_DES,S_D_PAS_FAV,0.000471
P_M_PAS_FAV,S_M_PER_FAV,0.000460
P_A_PAS_FAV,P_D_REC_DES,0.000460
P_A_PAS_FAV,P_M_REC_FAV,0.000460
S_M_REC_FAV,P_D_PER_DES,0.000460
S_M_REC_FAV,P_D_PER_NEU,0.000460
P_A_PER_NEU,P_A_FIN_FAV,0.000457
P_A_PER_NEU,P_A_PAS_DES,0.000457
P_A_PER_NEU,P_A_REC_FAV,0.000457
P_A_PER_NEU,S_M_PAS_DES,0.000457
S_D_PER_DES,P_A_FIN_NEU,0.000456
S_D_PER_DES,S_A_PER_DES,0.000456
P_D_PAS_FAV,P_M_PAS_DES,0.000454
P_M_PAS_NEU,S_M_REC_NEU,0.000447
S_D_REC_FAV,P_A_FIN_DES,0.000446
S_D_REC_FAV,P_M_PER_NEU,0.000446
P_M_PER_DES,P_A_PER_FAV,0.000445
P_M_PER_DES,S_A_PER_DES,0.000445
P_M_REC_FAV,S_D_PAS_FAV,0.000439
S_M_PER_DES,P_A_FIN_NEU,0.000436
S_M_PER_DES,P_A_PER_NEU,0.000436
S_M_PER_DES,P_A_REC_NEU,0.000436
S_M_PER_DES,S_D_PAS_DES,0.000436
P_D_REC_FAV,P_A_FIN_FAV,0.000430
P_D_REC_FAV,S_A_PAS_FAV,0.000430
P_D_REC_FAV,S_A_PER_DES,0.000430
P_D_REC_FAV,S_D_PER_FAV,0.000430
P_D_REC_FAV,S_M_PER_FAV,0.000430
P_A_FIN_FAV,P_M_REC_DES,0.000409
S_M_PER_FAV,P_A_REC_NEU,0.000405
P_D_PAS_DES,P_D_REC_DES,0.000404
S_D_PER_FAV,P_A_FIN_DES,0.000400
P_M_PAS_FAV,S_D_PER_FAV,0.000397
P_A_PAS_DES,P_M_REC_DES,0.000393
P_A_PER_DES,P_M_PER_NEU,0.000392
P_M_PAS_DES,P_D_REC_DES,0.000391
P_A_PAS_FAV,S_D_REC_DES,0.000376
P_M_PAS_FAV,S_D_PAS_FAV,0.000370
P_M_REC_DES,P_A_PAS_FAV,0.000369
P_M_REC_DES,P_A_PER_FAV,0.000369
P_M_REC_DES,P_D_REC_NEU,0.000369
P_M_REC_DES,P_M_FIN_DES,0.000369
P_M_REC_DES,S_D_PAS_FAV,0.000369
P_M_REC_DES,S_D_PER_DES,0.000369
P_M_REC_DES,S_M_PAS_DES,0.000369
P_M_REC_DES,S_M_PAS_NEU,0.000369
P_M_REC_DES,S_M_REC_NEU,0.000369
P_M_PER_FAV,P_M_PER_NEU,0.000354
P_A_PER_FAV,P_M_PAS_NEU,0.000342
P_A_PER_FAV,S_A_PER_FAV,0.000342
P_M_PAS_NEU,P_M_FIN_NEU,0.000335
P_M_PAS_NEU,S_D_REC_FAV,0.000335
P_M_PAS_NEU,S_M_PER_FAV,0.000335
P_M_REC_FAV,P_M_FIN_FAV,0.000329
P_M_REC_FAV,P_M_PER_DES,0.000329
P_M_REC_FAV,S_D_PER_DES,0.000329
P_M_REC_FAV,S_D_REC_DES,0.000329
P_M_REC_FAV,S_M_PAS_DES,0.000329
P_M_REC_FAV,S_M_PER_NEU,0.000329
P_D_PAS_DES,P_A_REC_DES,0.000323
P_D_PAS_DES,P_D_PAS_FAV,0.000323
P_D_PAS_DES,P_D_REC_FAV,0.000323
P_D_PAS_DES,S_A_REC_FAV,0.000323
P_D_PAS_DES,S_M_REC_DES,0.000323
P_M_PAS_FAV,P_D_PAS_DES,0.000316
P_A_PAS_DES,P_D_PER_NEU,0.000314
P_A_PAS_DES,S_D_REC_NEU,0.000314
P_M_PER_FAV,S_A_REC_DES,0.000310
P_M_PAS_FAV,P_M_PAS_DES,0.000307
P_A_REC_FAV,P_M_REC_NEU,0.000299
P_A_REC_FAV,S_D_PAS_NEU,0.000299
P_A_REC_FAV,S_D_PER_NEU,0.000299
S_D_PAS_FAV,P_A_PER_NEU,0.000299
