from_id,to_id,kind,cause,is_restart,count
83,9,flip,pressure_loss,False,19
27,0,intra,,False,19
97,27,intra,,False,19
66,21,intra,,False,19
91,96,intra,,False,19
1,61,flip,pressure_loss,False,19
43,91,flip,pressure_loss,False,19
102,43,flip,pressure_loss,False,19
80,68,intra,,False,19
27,38,flip,ball_recovery,False,19
74,10,flip,other,False,19
50,38,flip,ball_recovery,False,19
95,41,flip,clearance_conceded,False,19
32,52,flip,pressure_loss,False,19
73,21,flip,pressure_loss,False,19
103,52,intra,,False,19
56,52,intra,,False,19
69,9,flip,pressure_loss,False,19
49,97,flip,ball_recovery,False,19
95,49,flip,ball_recovery,False,19
78,62,intra,,False,19
26,22,flip,miscontrol,False,19
80,87,intra,,False,19
69,32,flip,ball_recovery,False,19
1,16,intra,,False,19
35,43,intra,,False,19
95,9,intra,,False,19
43,21,flip,ball_recovery,False,19
71,76,intra,,False,19
35,96,flip,pressure_loss,False,19
35,102,flip,pressure_loss,False,19
0,16,flip,restart_throw_in,True,19
102,44,flip,pressure_loss,False,18
36,16,flip,restart_throw_in,True,18
57,21,flip,ball_recovery,False,18
97,48,flip,other,False,18
62,27,intra,,False,18
5,97,flip,other,False,18
102,80,intra,,False,18
2,63,flip,clearance_conceded,False,18
68,26,flip,ball_recovery,False,18
23,61,flip,pressure_loss,False,18
91,27,flip,other,False,18
56,9,flip,pressure_loss,False,18
66,26,flip,clearance_conceded,False,18
84,9,intra,,False,18
36,43,intra,,False,18
86,43,flip,other,False,18
21,32,flip,tackle,False,18
78,10,flip,clearance_conceded,False,18
52,43,flip,other,False,18
97,26,intra,,False,18
15,22,flip,miscontrol,False,18
52,5,flip,restart_free_kick,True,18
32,4,flip,interception,False,18
95,39,flip,restart_throw_in,True,18
26,39,intra,,False,18
49,95,flip,other,False,18
49,101,flip,tackle,False,18
50,80,flip,other,False,18
69,4,flip,ball_recovery,False,18
26,4,flip,ball_recovery,False,18
98,38,flip,other,False,18
4,57,flip,interception,False,18
9,21,flip,ball_recovery,False,18
39,97,flip,interception,False,18
39,26,flip,ball_recovery,False,18
39,16,flip,bad_pass,False,18
24,27,intra,,False,18
80,43,flip,pressure_loss,False,18
80,22,intra,,False,18
100,87,intra,,False,18
87,16,flip,bad_pass,False,18
39,4,flip,ball_recovery,False,18
27,74,flip,pressure_loss,False,18
100,33,flip,clearance_conceded,False,18
63,22,flip,bad_pass,False,18
65,81,intra,,False,18
80,38,flip,ball_recovery,False,18
21,20,intra,,False,18
43,102,flip,pressure_loss,False,18
74,44,flip,other,False,17
91,39,flip,miscontrol,False,17
21,75,flip,pressure_loss,False,17
92,38,flip,ball_recovery,False,17
97,4,intra,,False,17
95,39,flip,clearance_conceded,False,17
15,21,flip,interception,False,17
98,26,flip,other,False,17
26,34,intra,,False,17
16,52,flip,bad_pass,False,17
86,10,flip,restart_throw_in,True,17
23,43,intra,,False,17
84,22,flip,clearance_conceded,False,17
86,50,flip,pressure_loss,False,17
22,97,flip,bad_pass,False,17
38,97,flip,pressure_loss,False,17
38,92,flip,interception,False,17
90,38,flip,tackle,False,17
86,33,flip,miscontrol,False,17
87,39,flip,bad_pass,False,17
16,86,flip,interception,False,17
100,84,intra,,False,17
62,26,intra,,False,17
5,38,flip,ball_recovery,False,17
15,84,flip,miscontrol,False,17
27,68,flip,ball_recovery,False,17
4,52,flip,pressure_loss,False,17
43,95,flip,miscontrol,False,17
94,49,flip,pressure_loss,False,17
23,80,flip,interception,False,17
100,10,intra,,False,17
7,9,intra,,False,17
80,52,intra,,False,17
49,52,flip,miscontrol,False,17
95,26,flip,clearance_conceded,False,17
19,81,flip,clearance_conceded,False,17
10,86,flip,pressure_loss,False,17
60,4,flip,ball_recovery,False,17
91,10,intra,,False,16
97,95,intra,,False,16
0,50,flip,restart_throw_in,True,16
2,9,intra,,False,16
2,4,intra,,False,16
91,0,flip,other,False,16
40,97,flip,other,False,16
43,15,flip,ball_recovery,False,16
62,38,intra,,False,16
15,52,flip,miscontrol,False,16
39,5,flip,restart_throw_in,True,16
4,2,intra,,False,16
4,3,intra,,False,16
39,0,intra,,False,16
62,9,flip,miscontrol,False,16
84,43,intra,,False,16
60,43,intra,,False,16
69,26,flip,other,False,16
97,26,flip,interception,False,16
52,39,flip,restart_free_kick,True,16
86,26,flip,pressure_loss,False,16
65,26,flip,pressure_loss,False,16
26,79,flip,other,False,16
9,21,intra,,False,16
86,15,flip,tackle,False,16
44,62,flip,other,False,16
43,91,flip,interception,False,16
29,67,flip,pressure_loss,False,16
87,5,flip,bad_pass,False,16
15,87,flip,miscontrol,False,16
38,98,flip,other,False,16
78,22,flip,clearance_conceded,False,16
19,4,intra,,False,16
49,21,flip,interception,False,16
66,87,intra,,False,16
4,62,flip,pressure_loss,False,16
68,43,intra,,False,16
10,68,flip,interception,False,16
56,49,intra,,False,16
74,97,intra,,False,16
86,27,flip,pressure_loss,False,16
81,9,flip,other,False,16
4,63,flip,other,False,16
5,22,flip,bad_pass,False,16
33,80,flip,pressure_loss,False,16
63,26,flip,other,False,16
21,19,intra,,False,16
5,56,flip,interception,False,15
26,50,intra,,False,15
46,85,flip,pressure_loss,False,15
21,74,flip,foul_won,False,15
21,74,flip,interception,False,15
97,49,flip,tackle,False,15
81,4,flip,ball_recovery,False,15
87,50,flip,bad_pass,False,15
4,74,flip,other,False,15
23,31,intra,,False,15
9,78,flip,other,False,15
9,69,flip,miscontrol,False,15
74,79,intra,,False,15
84,33,flip,interception,False,15
97,81,intra,,False,15
38,16,flip,pressure_loss,False,15
66,81,intra,,False,15
19,26,intra,,False,15
10,74,flip,pressure_loss,False,15
27,66,flip,bad_pass,False,15
66,33,flip,clearance_conceded,False,15
62,27,flip,interception,False,15
16,102,flip,ball_recovery,False,15
32,39,flip,restart_free_kick,True,15
62,81,intra,,False,15
36,97,flip,clearance_conceded,False,15
52,16,intra,,False,15
80,43,flip,interception,False,15
40,97,flip,ball_recovery,False,15
41,44,intra,,False,15
62,16,flip,interception,False,15
32,100,flip,miscontrol,False,15
2,44,flip,restart_throw_in,True,15
102,50,flip,miscontrol,False,15
27,63,flip,bad_pass,False,14
15,67,flip,tackle,False,14
4,52,flip,other,False,14
68,61,intra,,False,14
66,44,intra,,False,14
22,68,flip,ball_recovery,False,14
15,86,flip,miscontrol,False,14
103,32,flip,ball_recovery,False,14
52,39,flip,restart_throw_in,True,14
27,10,flip,bad_pass,False,14
80,10,flip,pressure_loss,False,14
49,27,intra,,False,14
12,80,flip,pressure_loss,False,14
9,87,flip,other,False,14
57,4,flip,other,False,14
10,80,flip,bad_pass,False,14
52,50,intra,,False,14
97,21,flip,ball_recovery,False,14
19,9,intra,,False,14
102,50,flip,restart_free_kick,True,14
4,49,flip,dispossessed,False,14
5,27,flip,bad_pass,False,14
5,39,flip,bad_pass,False,14
80,44,flip,interception,False,14
68,9,flip,pressure_loss,False,14
80,43,flip,tackle,False,14
80,44,flip,restart_throw_in,True,14
97,27,flip,pressure_loss,False,14
100,21,intra,,False,14
27,100,flip,bad_pass,False,14
52,27,flip,other,False,14
78,21,flip,ball_recovery,False,14
9,81,flip,miscontrol,False,14
22,39,flip,bad_pass,False,14
22,80,flip,bad_pass,False,14
32,43,intra,,False,14
52,16,flip,restart_free_kick,True,14
87,26,flip,bad_pass,False,14
40,38,intra,,False,14
32,27,flip,restart_kickoff,True,14
32,103,flip,miscontrol,False,14
21,33,flip,other,False,14
46,102,flip,ball_recovery,False,14
38,9,flip,ball_recovery,False,14
63,9,flip,interception,False,14
53,21,flip,pressure_loss,False,14
98,43,flip,interception,False,14
39,15,flip,ball_recovery,False,14
84,10,intra,,False,14
33,102,flip,ball_recovery,False,14
97,27,flip,miscontrol,False,13
86,50,flip,interception,False,13
56,0,flip,other,False,13
6,79,flip,pressure_loss,False,13
7,63,flip,clearance_conceded,False,13
86,9,flip,other,False,13
74,38,flip,interception,False,13
27,97,flip,ball_recovery,False,13
91,43,flip,interception,False,13
29,86,flip,other,False,13
91,52,intra,,False,13
74,21,flip,pressure_loss,False,13
62,2,flip,other,False,13
4,49,flip,interception,False,13
44,80,flip,ball_recovery,False,13
102,33,flip,interception,False,13
68,10,flip,interception,False,13
60,5,flip,clearance_conceded,False,13
43,100,flip,miscontrol,False,13
0,26,intra,,False,13
41,49,intra,,False,13
43,10,intra,,False,13
43,22,intra,,False,13
62,0,flip,other,False,13
43,52,flip,miscontrol,False,13
25,26,intra,,False,13
43,78,flip,other,False,13
68,16,flip,miscontrol,False,13
23,96,flip,pressure_loss,False,13
26,86,flip,interception,False,13
26,95,flip,other,False,13
27,10,flip,restart_throw_in,True,13
18,26,intra,,False,13
21,32,flip,other,False,13
80,10,flip,interception,False,13
80,21,intra,,False,13
32,5,flip,restart_free_kick,True,13
14,68,flip,ball_recovery,False,13
32,9,intra,,False,13
12,31,intra,,False,13
92,38,flip,other,False,13
69,9,flip,interception,False,13
65,15,flip,other,False,13
5,69,flip,bad_pass,False,13
80,10,intra,,False,13
80,10,flip,restart_throw_in,True,13
86,43,intra,,False,13
86,44,flip,restart_throw_in,True,13
52,21,flip,other,False,13
38,52,flip,other,False,13
27,80,flip,interception,False,13
27,78,flip,bad_pass,False,13
38,37,intra,,False,13
49,86,flip,pressure_loss,False,13
21,80,flip,pressure_loss,False,13
62,27,flip,pressure_loss,False,13
4,55,flip,tackle,False,13
4,54,flip,pressure_loss,False,13
21,73,flip,tackle,False,13
80,32,flip,interception,False,13
95,95,intra,,False,13
26,38,flip,ball_recovery,False,13
27,5,flip,restart_throw_in,True,13
16,100,flip,bad_pass,False,13
103,49,flip,interception,False,12
0,34,intra,,False,12
103,0,flip,bad_pass,False,12
39,91,flip,ball_recovery,False,12
39,91,flip,interception,False,12
46,80,flip,pressure_loss,False,12
32,26,flip,interception,False,12
12,68,flip,ball_recovery,False,12
53,55,intra,,False,12
44,68,flip,ball_recovery,False,12
84,24,flip,clearance_conceded,False,12
32,39,flip,miscontrol,False,12
23,51,intra,,False,12
80,34,flip,other,False,12
43,9,flip,other,False,12
81,21,flip,other,False,12
57,4,flip,ball_recovery,False,12
9,68,flip,pressure_loss,False,12
94,91,intra,,False,12
38,52,flip,pressure_loss,False,12
26,5,intra,,False,12
43,81,flip,interception,False,12
15,60,flip,other,False,12
4,56,flip,miscontrol,False,12
100,22,intra,,False,12
48,4,flip,ball_recovery,False,12
36,98,flip,clearance_conceded,False,12
26,43,flip,interception,False,12
19,80,flip,clearance_conceded,False,12
59,56,intra,,False,12
84,4,flip,ball_recovery,False,12
39,5,flip,bad_pass,False,12
27,97,flip,bad_pass,False,12
97,32,flip,other,False,12
97,26,flip,tackle,False,12
10,4,flip,ball_recovery,False,12
9,66,flip,miscontrol,False,12
59,55,intra,,False,12
78,43,flip,clearance_conceded,False,12
27,62,flip,ball_recovery,False,12
22,52,flip,bad_pass,False,12
22,62,flip,interception,False,12
69,52,intra,,False,12
38,15,flip,dispossessed,False,12
102,43,flip,tackle,False,12
52,9,intra,,False,12
52,10,flip,other,False,12
78,10,flip,restart_throw_in,True,12
15,26,intra,,False,12
62,32,flip,other,False,12
95,38,flip,ball_recovery,False,12
102,32,flip,tackle,False,12
38,16,flip,restart_corner,True,12
86,16,flip,pressure_loss,False,12
98,22,flip,bad_pass,False,12
9,33,intra,,False,12
26,87,flip,miscontrol,False,12
27,5,flip,bad_pass,False,12
49,21,flip,other,False,12
49,22,flip,miscontrol,False,12
22,102,flip,bad_pass,False,12
103,21,flip,ball_recovery,False,12
80,44,intra,,False,12
24,43,intra,,False,12
2,5,intra,,False,12
32,68,flip,miscontrol,False,12
32,97,flip,other,False,11
80,43,intra,,False,11
0,44,flip,restart_free_kick,True,11
46,101,flip,other,False,11
32,66,flip,miscontrol,False,11
32,78,flip,other,False,11
60,5,flip,restart_throw_in,True,11
60,56,intra,,False,11
60,26,flip,clearance_conceded,False,11
43,22,flip,other,False,11
43,16,flip,other,False,11
6,4,intra,,False,11
49,87,flip,interception,False,11
80,9,flip,interception,False,11
22,102,flip,ball_recovery,False,11
86,16,flip,interception,False,11
97,100,intra,,False,11
27,44,flip,bad_pass,False,11
27,44,flip,restart_throw_in,True,11
44,21,flip,bad_pass,False,11
35,91,flip,other,False,11
32,85,flip,other,False,11
32,85,flip,tackle,False,11
18,33,intra,,False,11
66,84,intra,,False,11
87,0,flip,bad_pass,False,11
78,26,intra,,False,11
95,91,intra,,False,11
50,52,flip,bad_pass,False,11
15,62,flip,tackle,False,11
38,10,flip,other,False,11
52,32,flip,other,False,11
52,44,flip,other,False,11
4,50,flip,restart_corner,True,11
2,57,flip,clearance_conceded,False,11
81,44,flip,restart_throw_in,True,11
77,97,intra,,False,11
62,50,intra,,False,11
74,22,flip,miscontrol,False,11
38,90,flip,tackle,False,11
27,56,flip,other,False,11
38,91,flip,miscontrol,False,11
9,27,flip,miscontrol,False,11
40,10,intra,,False,11
94,21,flip,pressure_loss,False,11
6,44,intra,,False,11
56,44,intra,,False,11
10,43,flip,interception,False,11
97,49,flip,interception,False,11
100,81,intra,,False,11
6,52,flip,other,False,11
5,56,flip,ball_recovery,False,11
84,44,intra,,False,11
26,5,flip,other,False,11
84,98,intra,,False,11
84,63,intra,,False,11
52,22,flip,other,False,11
29,97,flip,pressure_loss,False,11
57,5,flip,restart_throw_in,True,11
75,21,flip,ball_recovery,False,11
56,9,flip,interception,False,11
86,48,flip,other,False,11
41,97,flip,ball_recovery,False,11
41,98,flip,clearance_conceded,False,11
87,38,flip,ball_recovery,False,11
43,32,intra,,False,11
21,97,flip,other,False,11
69,9,flip,bad_pass,False,11
29,101,flip,pressure_loss,False,11
32,5,flip,miscontrol,False,11
32,27,flip,restart_free_kick,True,11
99,26,flip,pressure_loss,False,11
97,39,flip,miscontrol,False,11
97,39,flip,pressure_loss,False,11
12,66,flip,other,False,11
81,5,flip,bad_pass,False,11
21,73,flip,other,False,11
21,80,flip,ball_recovery,False,11
41,9,flip,ball_recovery,False,11
39,87,flip,bad_pass,False,11
46,31,intra,,False,11
33,38,flip,ball_recovery,False,11
33,68,flip,ball_recovery,False,11
33,66,flip,bad_pass,False,11
2,10,intra,,False,11
102,33,flip,pressure_loss,False,11
68,16,flip,restart_free_kick,True,11
0,33,intra,,False,11
68,9,flip,tackle,False,11
103,68,intra,,False,11
0,10,flip,restart_free_kick,True,11
1,56,flip,other,False,10
74,4,flip,interception,False,10
43,33,intra,,False,10
26,4,intra,,False,10
87,49,flip,bad_pass,False,10
74,20,flip,other,False,10
80,84,intra,,False,10
4,74,flip,pressure_loss,False,10
88,90,intra,,False,10
88,21,flip,pressure_loss,False,10
7,81,flip,clearance_conceded,False,10
44,66,flip,bad_pass,False,10
65,62,intra,,False,10
57,5,flip,bad_pass,False,10
46,102,flip,other,False,10
97,50,flip,interception,False,10
38,15,flip,interception,False,10
38,74,flip,pressure_loss,False,10
36,39,intra,,False,10
10,80,flip,ball_recovery,False,10
100,41,flip,clearance_conceded,False,10
62,66,intra,,False,10
92,56,intra,,False,10
44,102,flip,interception,False,10
10,52,flip,bad_pass,False,10
97,74,intra,,False,10
91,43,flip,pressure_loss,False,10
39,102,flip,pressure_loss,False,10
19,44,intra,,False,10
80,15,flip,pressure_loss,False,10
48,102,flip,ball_recovery,False,10
69,22,flip,bad_pass,False,10
62,55,intra,,False,10
26,63,flip,interception,False,10
26,62,flip,tackle,False,10
4,43,flip,ball_recovery,False,10
43,103,flip,miscontrol,False,10
22,56,flip,ball_recovery,False,10
102,44,flip,interception,False,10
97,21,intra,,False,10
102,26,flip,ball_recovery,False,10
66,26,intra,,False,10
44,9,flip,interception,False,10
22,33,flip,bad_pass,False,10
95,22,flip,clearance_conceded,False,10
19,22,intra,,False,10
19,27,intra,,False,10
49,26,intra,,False,10
39,80,flip,ball_recovery,False,10
63,2,flip,bad_pass,False,10
95,27,intra,,False,10
36,10,flip,restart_throw_in,True,10
86,9,intra,,False,10
57,91,intra,,False,10
50,68,flip,pressure_loss,False,10
29,26,intra,,False,10
52,5,flip,restart_throw_in,True,10
9,22,flip,other,False,10
10,21,flip,bad_pass,False,10
56,63,intra,,False,10
38,97,flip,ball_recovery,False,10
29,62,flip,pressure_loss,False,10
52,21,intra,,False,10
9,56,flip,ball_recovery,False,10
23,17,intra,,False,10
23,80,flip,other,False,10
22,32,flip,ball_recovery,False,10
80,44,flip,pressure_loss,False,10
24,81,flip,clearance_conceded,False,10
26,15,intra,,False,10
62,57,intra,,False,10
15,27,intra,,False,10
31,22,flip,pressure_loss,False,10
80,63,intra,,False,10
33,100,flip,bad_pass,False,10
3,49,flip,tackle,False,10
0,43,intra,,False,10
103,22,flip,bad_pass,False,10
0,21,intra,,False,10
68,15,flip,miscontrol,False,10
0,9,intra,,False,10
62,4,flip,interception,False,10
9,49,flip,ball_recovery,False,10
103,39,flip,bad_pass,False,10
0,32,intra,,False,10
2,62,flip,clearance_conceded,False,10
40,52,flip,other,False,10
26,49,intra,,False,10
44,74,flip,pressure_loss,False,10
31,87,flip,pressure_loss,False,10
48,100,flip,pressure_loss,False,9
98,36,flip,bad_pass,False,9
23,28,intra,,False,9
24,26,flip,ball_recovery,False,9
68,26,flip,other,False,9
53,3,flip,pressure_loss,False,9
4,26,intra,,False,9
6,62,flip,ball_recovery,False,9
80,49,flip,pressure_loss,False,9
81,10,flip,restart_throw_in,True,9
33,21,flip,bad_pass,False,9
56,22,flip,pressure_loss,False,9
80,49,flip,other,False,9
99,96,intra,,False,9
3,49,flip,pressure_loss,False,9
33,68,flip,bad_pass,False,9
95,49,flip,clearance_conceded,False,9
4,75,flip,other,False,9
9,44,intra,,False,9
33,97,flip,other,False,9
66,5,flip,clearance_conceded,False,9
60,9,flip,interception,False,9
52,32,intra,,False,9
39,68,flip,other,False,9
14,66,flip,pressure_loss,False,9
66,4,flip,ball_recovery,False,9
23,80,flip,ball_recovery,False,9
86,14,flip,other,False,9
21,74,flip,miscontrol,False,9
62,5,flip,pressure_loss,False,9
62,15,flip,interception,False,9
83,80,intra,,False,9
5,84,flip,bad_pass,False,9
14,38,flip,ball_recovery,False,9
98,26,flip,bad_pass,False,9
62,21,intra,,False,9
62,26,flip,foul_won,False,9
62,26,flip,tackle,False,9
7,43,flip,ball_recovery,False,9
56,19,flip,other,False,9
56,10,flip,interception,False,9
56,5,flip,miscontrol,False,9
27,102,flip,bad_pass,False,9
63,4,flip,pressure_loss,False,9
21,9,intra,,False,9
84,41,flip,clearance_conceded,False,9
39,80,flip,bad_pass,False,9
10,97,flip,pressure_loss,False,9
26,75,flip,other,False,9
57,19,flip,bad_pass,False,9
21,91,flip,pressure_loss,False,9
23,52,flip,other,False,9
38,36,intra,,False,9
102,42,flip,other,False,9
102,43,flip,interception,False,9
74,43,flip,other,False,9
80,44,flip,miscontrol,False,9
81,26,flip,interception,False,9
44,80,flip,bad_pass,False,9
32,9,flip,ball_recovery,False,9
97,22,intra,,False,9
27,62,flip,bad_pass,False,9
49,86,flip,miscontrol,False,9
27,21,flip,bad_pass,False,9
23,91,flip,pressure_loss,False,9
69,21,flip,ball_recovery,False,9
69,15,flip,interception,False,9
78,74,intra,,False,9
62,74,intra,,False,9
83,25,flip,pressure_loss,False,9
61,62,intra,,False,9
74,2,flip,other,False,9
32,98,flip,other,False,9
5,22,flip,restart_goal_kick,True,9
100,39,flip,clearance_conceded,False,8
43,86,flip,other,False,8
60,80,intra,,False,8
32,97,flip,pressure_loss,False,8
36,81,flip,clearance_conceded,False,8
66,7,flip,clearance_conceded,False,8
43,27,flip,miscontrol,False,8
96,97,intra,,False,8
102,26,flip,other,False,8
87,39,flip,restart_throw_in,True,8
88,37,flip,pressure_loss,False,8
80,49,flip,ball_recovery,False,8
49,10,flip,miscontrol,False,8
74,5,flip,restart_throw_in,True,8
5,80,flip,ball_recovery,False,8
5,68,flip,pressure_loss,False,8
94,80,intra,,False,8
18,79,flip,pressure_loss,False,8
22,80,flip,interception,False,8
5,68,flip,ball_recovery,False,8
78,9,flip,clearance_conceded,False,8
97,27,flip,interception,False,8
27,68,flip,bad_pass,False,8
52,26,intra,,False,8
97,15,intra,,False,8
100,9,flip,ball_recovery,False,8
52,38,flip,other,False,8
97,16,intra,,False,8
91,37,flip,tackle,False,8
24,9,intra,,False,8
66,22,flip,clearance_conceded,False,8
74,26,flip,interception,False,8
21,43,intra,,False,8
80,22,flip,pressure_loss,False,8
26,38,intra,,False,8
57,2,flip,bad_pass,False,8
56,61,intra,,False,8
78,44,flip,restart_throw_in,True,8
69,32,flip,pressure_loss,False,8
10,86,flip,bad_pass,False,8
49,80,flip,other,False,8
87,16,flip,restart_corner,True,8
9,56,flip,interception,False,8
95,0,flip,clearance_conceded,False,8
80,15,flip,other,False,8
40,32,intra,,False,8
21,15,flip,ball_recovery,False,8
84,34,flip,clearance_conceded,False,8
19,97,flip,clearance_conceded,False,8
39,84,flip,bad_pass,False,8
77,27,intra,,False,8
77,32,flip,pressure_loss,False,8
18,52,flip,other,False,8
49,97,flip,tackle,False,8
50,4,flip,interception,False,8
95,102,intra,,False,8
37,15,flip,tackle,False,8
10,102,flip,pressure_loss,False,8
71,26,flip,pressure_loss,False,8
27,95,flip,bad_pass,False,8
60,4,flip,clearance_conceded,False,8
16,4,intra,,False,8
36,44,intra,,False,8
81,38,flip,ball_recovery,False,8
95,52,intra,,False,8
6,61,flip,other,False,8
9,32,intra,,False,8
14,39,flip,pressure_loss,False,8
98,22,flip,restart_goal_kick,True,8
71,20,flip,pressure_loss,False,8
60,0,flip,clearance_conceded,False,8
8,44,flip,restart_throw_in,True,8
98,50,flip,restart_throw_in,True,8
83,102,intra,,False,8
80,4,flip,ball_recovery,False,8
89,39,flip,restart_throw_in,True,8
62,22,intra,,False,8
81,39,flip,bad_pass,False,8
80,33,flip,interception,False,8
80,26,flip,miscontrol,False,8
26,60,flip,other,False,8
44,69,flip,bad_pass,False,8
91,98,intra,,False,8
39,63,flip,bad_pass,False,8
26,9,flip,interception,False,8
60,7,flip,clearance_conceded,False,8
57,22,flip,restart_goal_kick,True,8
67,31,flip,other,False,8
39,22,flip,bad_pass,False,8
68,31,flip,other,False,8
0,27,flip,restart_free_kick,True,8
16,102,flip,pressure_loss,False,8
26,98,flip,interception,False,8
91,21,flip,interception,False,8
26,84,flip,miscontrol,False,8
39,62,flip,other,False,8
32,52,flip,miscontrol,False,8
74,90,intra,,False,8
9,38,flip,interception,False,8
32,44,flip,other,False,8
24,62,flip,clearance_conceded,False,8
43,86,flip,ball_recovery,False,8
53,9,flip,pressure_loss,False,8
10,100,flip,bad_pass,False,8
31,21,flip,ball_recovery,False,8
100,49,flip,interception,False,8
49,80,flip,pressure_loss,False,8
19,62,flip,clearance_conceded,False,8
59,80,intra,,False,8
62,60,intra,,False,8
103,56,intra,,False,8
3,56,flip,tackle,False,8
26,68,flip,ball_recovery,False,8
103,39,flip,restart_throw_in,True,8
78,15,flip,ball_recovery,False,8
44,39,flip,bad_pass,False,8
49,87,flip,miscontrol,False,8
5,91,flip,other,False,8
62,27,flip,miscontrol,False,7
81,43,flip,bad_pass,False,7
81,9,flip,pressure_loss,False,7
1,33,intra,,False,7
77,62,intra,,False,7
77,76,intra,,False,7
0,49,intra,,False,7
103,50,flip,restart_corner,True,7
97,36,flip,other,False,7
97,43,flip,miscontrol,False,7
10,5,flip,restart_throw_in,True,7
8,43,flip,ball_recovery,False,7
15,21,flip,other,False,7
100,22,flip,clearance_conceded,False,7
80,9,flip,tackle,False,7
62,5,flip,interception,False,7
35,10,intra,,False,7
24,44,flip,restart_throw_in,True,7
86,63,intra,,False,7
41,103,flip,clearance_conceded,False,7
23,49,intra,,False,7
80,43,flip,foul_won,False,7
52,5,flip,other,False,7
27,97,flip,interception,False,7
33,4,flip,ball_recovery,False,7
32,80,flip,tackle,False,7
21,75,flip,interception,False,7
21,75,flip,miscontrol,False,7
83,68,intra,,False,7
7,10,intra,,False,7
7,15,intra,,False,7
27,102,flip,ball_recovery,False,7
27,91,flip,other,False,7
84,7,flip,clearance_conceded,False,7
23,56,flip,pressure_loss,False,7
40,85,flip,pressure_loss,False,7
26,39,flip,other,False,7
41,5,flip,restart_throw_in,True,7
46,100,flip,other,False,7
26,78,flip,miscontrol,False,7
62,14,flip,tackle,False,7
84,32,flip,interception,False,7
9,39,flip,restart_free_kick,True,7
60,15,flip,clearance_conceded,False,7
60,16,flip,clearance_conceded,False,7
60,22,flip,clearance_conceded,False,7
56,10,flip,pressure_loss,False,7
74,55,intra,,False,7
87,0,flip,other,False,7
87,4,flip,other,False,7
39,86,flip,ball_recovery,False,7
43,91,flip,ball_recovery,False,7
86,27,flip,miscontrol,False,7
84,38,flip,ball_recovery,False,7
22,15,flip,ball_recovery,False,7
57,21,flip,bad_pass,False,7
80,15,flip,ball_recovery,False,7
21,16,flip,restart_corner,True,7
80,22,flip,miscontrol,False,7
9,61,flip,pressure_loss,False,7
84,15,flip,interception,False,7
56,73,intra,,False,7
22,74,flip,ball_recovery,False,7
43,91,flip,tackle,False,7
5,68,flip,bad_pass,False,7
69,7,flip,bad_pass,False,7
92,39,flip,bad_pass,False,7
100,91,intra,,False,7
21,56,flip,pressure_loss,False,7
92,21,flip,ball_recovery,False,7
44,43,flip,ball_recovery,False,7
78,63,intra,,False,7
95,21,flip,ball_recovery,False,7
74,34,intra,,False,7
41,10,flip,clearance_conceded,False,7
50,97,flip,bad_pass,False,7
78,10,intra,,False,7
6,74,flip,pressure_loss,False,7
52,22,flip,restart_free_kick,True,7
26,44,flip,miscontrol,False,7
95,36,flip,clearance_conceded,False,7
26,86,flip,pressure_loss,False,7
80,0,flip,other,False,7
87,15,flip,bad_pass,False,7
15,44,flip,restart_free_kick,True,7
86,26,flip,tackle,False,7
94,10,intra,,False,7
43,21,intra,,False,7
26,10,flip,miscontrol,False,7
63,4,flip,bad_pass,False,7
50,52,flip,other,False,7
95,81,intra,,False,7
62,21,flip,other,False,7
18,50,intra,,False,7
5,87,flip,bad_pass,False,7
97,21,flip,other,False,7
97,50,flip,pressure_loss,False,7
87,49,flip,pressure_loss,False,7
80,73,intra,,False,7
24,80,flip,ball_recovery,False,7
68,33,flip,interception,False,7
49,26,flip,ball_recovery,False,7
4,80,flip,other,False,7
86,14,flip,tackle,False,7
25,81,flip,pressure_loss,False,7
60,15,flip,ball_recovery,False,7
59,21,flip,pressure_loss,False,7
36,26,intra,,False,7
9,50,flip,other,False,7
43,87,flip,other,False,7
32,86,flip,offside,False,7
32,44,intra,,False,7
86,10,flip,pressure_loss,False,7
24,10,intra,,False,7
66,9,flip,interception,False,7
4,49,flip,other,False,7
81,5,flip,restart_throw_in,True,7
61,14,flip,other,False,7
97,87,intra,,False,7
43,26,flip,interception,False,7
27,86,flip,interception,False,7
98,38,flip,pressure_loss,False,7
2,43,flip,ball_recovery,False,7
92,39,flip,restart_throw_in,True,7
100,38,flip,ball_recovery,False,7
100,26,intra,,False,7
19,39,intra,,False,7
21,32,flip,dispossessed,False,7
48,22,flip,restart_goal_kick,True,7
81,43,flip,pressure_loss,False,7
103,32,flip,pressure_loss,False,6
68,31,flip,tackle,False,6
91,26,flip,interception,False,6
87,43,flip,pressure_loss,False,6
88,97,intra,,False,6
39,56,flip,other,False,6
5,97,flip,pressure_loss,False,6
95,103,intra,,False,6
96,43,flip,ball_recovery,False,6
39,52,flip,bad_pass,False,6
33,69,flip,bad_pass,False,6
98,49,flip,other,False,6
60,26,intra,,False,6
60,27,intra,,False,6
61,9,flip,ball_recovery,False,6
97,90,intra,,False,6
59,75,intra,,False,6
33,103,flip,bad_pass,False,6
32,68,flip,dispossessed,False,6
32,62,flip,pressure_loss,False,6
32,63,flip,other,False,6
98,38,flip,bad_pass,False,6
103,41,flip,bad_pass,False,6
2,44,flip,clearance_conceded,False,6
